FID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
4131,310535,BRAUNIG,SAN ANTONIO,TX,78112,SUBSTATION,IN SERVICE,BEXAR,29.25802,-98.382701,9,138,69,N,N
1963,300290,BRAYS,HOUSTON,TX,77096,SUBSTATION,IN SERVICE,HARRIS,29.684158,-95.447836,2,138,69,N,N
591,303603,BRAZORIA,BRAZORIA,TX,77422,SUBSTATION,IN SERVICE,BRAZORIA,29.062365,-95.577591,3,138,69,N,N
197,305273,TAP305273,PORT ARTHUR,TX,77642,TAP,IN SERVICE,JEFFERSON,29.930825,-93.899847,3,69,69,Y,Y
2448,301763,BRAZOS VALLEY,RICHMOND,TX,77406,SUBSTATION,IN SERVICE,FORT BEND,29.627051,-95.812438,2,138,69,N,N
911,304511,BRAZOSPORT,LAKE JACKSON,TX,77566,SUBSTATION,IN SERVICE,BRAZORIA,29.009678,-95.432727,1,138,69,N,N
200,305278,TAP305278,HEREFORD,TX,79045,TAP,IN SERVICE,DEAF SMITH,34.799572,-102.458915,3,-999999,-999999,N,N
201,305281,TAP305281,RICHLAND,TX,76681,TAP,IN SERVICE,NAVARRO,31.851939,-96.443817,3,-999999,-999999,N,N
4863,308423,BRIAR,AZLE,TX,76020,SUBSTATION,IN SERVICE,PARKER,32.979267,-97.549674,2,138,13.8,Y,Y
4044,310292,BRIDGES,FRISCO,TX,75034,SUBSTATION,IN SERVICE,DENTON,33.123219,-96.859768,2,138,69,Y,Y
1079,302183,BRINGHURST,HOUSTON,TX,77020,SUBSTATION,IN SERVICE,HARRIS,29.762792,-95.333342,1,138,69,N,N
4914,308592,BRISCOE WIND,SILVERTON,TX,79257,SUBSTATION,IN SERVICE,BRISCOE,34.39253,-101.314902,2,345,-999999,N,N
206,305289,TAP305289,BEVIL OAKS,TX,77713,TAP,IN SERVICE,JEFFERSON,30.069796,-94.233931,3,69,69,N,N
2556,306202,BRITTMOORE,HOUSTON,TX,77043,SUBSTATION,IN SERVICE,HARRIS,29.794387,-95.572569,8,138,69,N,N
38,304834,BROADVIEW,SAN ANTONIO,TX,78228,SUBSTATION,IN SERVICE,BEXAR,29.479036,-98.586319,3,138,69,N,N
209,305293,TAP305293,MIDLAND,TX,79706,TAP,IN SERVICE,MIDLAND,31.840647,-101.85371,3,-999999,-999999,N,N
2043,300628,BRODIE LANE,AUSTIN,TX,78749,SUBSTATION,IN SERVICE,TRAVIS,30.187699,-97.848235,2,138,69,N,N
211,305298,TAP305298,BUNAVISTA,TX,79007,TAP,IN SERVICE,HUTCHINSON,35.676161,-101.438786,3,115,115,N,N
212,305300,TAP305300,SEMINOLE,TX,79360,TAP,IN SERVICE,GAINES,32.754358,-102.683753,3,115,115,N,N
698,303873,BROOKS FIELD,SAN ANTONIO,TX,78223,SUBSTATION,IN SERVICE,BEXAR,29.334577,-98.449801,2,345,69,N,N
1490,303564,BROWN,WINCHELL,TX,76827,SUBSTATION,IN SERVICE,BROWN,31.537989,-99.195213,8,345,69,N,N
215,305305,TAP305305,WICHITA FALLS,TX,76306,TAP,IN SERVICE,WICHITA,33.927943,-98.496707,3,-999999,-999999,N,N
216,305307,TAP305307,TURKEY,TX,79261,TAP,IN SERVICE,HALL,34.342162,-100.884616,3,-999999,-999999,N,N
5096,304915,BROWNSVILLE,BROWNSVILLE,TX,78520,SUBSTATION,IN SERVICE,CAMERON,25.938538,-97.504929,2,138,138,N,Y
4065,310351,BRYAN ST,DALLAS,TX,75204,SUBSTATION,IN SERVICE,DALLAS,32.796089,-96.782199,2,138,69,N,N
2713,306649,BUCKEYE,SAN ANTONIO,TX,78213,SUBSTATION,IN SERVICE,BEXAR,29.493683,-98.524592,3,138,69,N,N
2496,301927,BUDA,BUDA,TX,78610,SUBSTATION,IN SERVICE,HAYS,30.075398,-97.851138,6,138,69,N,N
3116,300510,BUENA VISTA,DEL RIO,TX,78840,SUBSTATION,IN SERVICE,VAL VERDE,29.401078,-100.91573,2,138,138,N,Y
2995,307450,BULLICK HOLLOW,ANDERSON MILL,TX,78732,SUBSTATION,IN SERVICE,TRAVIS,30.403282,-97.857091,2,138,69,N,N
806,304201,BULVERDE,BULVERDE,TX,78163,SUBSTATION,NOT AVAILABLE,COMAL,29.731965,-98.440984,0,138,69,Y,Y
2359,301490,BUNTIN DR,DALLAS,TX,75216,SUBSTATION,IN SERVICE,DALLAS,32.704812,-96.764232,3,138,13.8,Y,Y
3407,309044,BURLESON,AUSTIN,TX,78744,SUBSTATION,IN SERVICE,TRAVIS,30.214663,-97.736692,6,138,69,N,Y
226,305330,TAP305330,BUFFALO GAP,TX,79602,TAP,IN SERVICE,TAYLOR,32.299635,-99.757729,3,69,69,N,N
227,305332,TAP305332,MASTERSON,TX,79058,TAP,IN SERVICE,MOORE,35.631412,-101.925927,3,115,115,N,N
2444,301756,BURT STREET 138KV,BEAUMONT,TX,77701,SUBSTATION,NOT AVAILABLE,JEFFERSON,30.066703,-94.076595,1,138,69,Y,Y
509,303385,BUSCH,HOUSTON,TX,77029,SUBSTATION,IN SERVICE,HARRIS,29.774964,-95.267884,2,138,69,N,N
230,305339,TAP305339,FRANKLIN,TX,77856,TAP,IN SERVICE,ROBERTSON,31.050731,-96.495022,3,69,69,Y,Y
231,305345,TAP305345,DIMMITT,TX,79027,TAP,IN SERVICE,CASTRO,34.51198,-102.302908,3,-999999,-999999,N,N
2097,300776,BUSCH,HOUSTON,TX,77029,SUBSTATION,IN SERVICE,HARRIS,29.77625,-95.272733,2,138,69,N,N
233,305348,TAP305348,MARSHALL,TX,75672,TAP,IN SERVICE,HARRISON,32.464787,-94.330436,3,-999999,-999999,N,N
3929,309955,BUSHLAND,BUSHLAND,TX,79119,SUBSTATION,IN SERVICE,RANDALL,35.147777,-102.098532,4,230,115,N,N
235,305353,TAP305353,LONGVIEW,TX,75603,TAP,IN SERVICE,GREGG,32.463071,-94.752165,3,-999999,-999999,N,N
2072,300714,BUTTERCUP,CEDAR PARK,TX,78613,SUBSTATION,IN SERVICE,WILLIAMSON,30.48693,-97.823874,3,138,69,N,N
2345,301456,CADDO,TEXAS CITY,TX,77590,SUBSTATION,IN SERVICE,GALVESTON,29.379571,-94.944135,6,138,69,N,N
238,305362,TAP305362,AMARILLO,TX,79104,TAP,IN SERVICE,POTTER,35.20158,-101.805186,3,115,115,N,N
239,305363,TAP305363,WHITHARRAL,TX,79339,TAP,IN SERVICE,HOCKLEY,33.739129,-102.327945,3,69,69,N,N
78,304964,CAGNON ROAD,MACDONA,TX,78245,SUBSTATION,IN SERVICE,BEXAR,29.416136,-98.71819,13,345,138,N,N
1386,303008,CALAVERAS 138KV SWITCHYARD,ELMENDORF,TX,78263,SUBSTATION,IN SERVICE,BEXAR,29.310242,-98.323623,15,138,69,N,N
2439,301747,CALAVERAS 345 SWITCHYARD,ELMENDORF,TX,78263,SUBSTATION,IN SERVICE,BEXAR,29.312417,-98.320376,7,345,69,N,N
243,305377,TAP305377,WHITHARRAL,TX,79339,TAP,IN SERVICE,HOCKLEY,33.78521,-102.327755,3,69,69,N,N
244,305380,TAP305380,FARWELL,TX,79325,TAP,IN SERVICE,PARMER,34.452872,-102.972854,3,115,115,N,N
245,305381,TAP305381,LANEVILLE,TX,75667,TAP,IN SERVICE,RUSK,32.014526,-94.81205,3,-999999,-999999,N,N
246,305382,TAP305382,STRATFORD,TX,79084,TAP,IN SERVICE,SHERMAN,36.35723,-102.025777,3,115,115,N,N
247,305383,TAP305383,PYOTE,TX,79777,TAP,IN SERVICE,WARD,31.645203,-103.323057,3,69,69,N,N
248,305385,ALPINE TAP,ALPINE,TX,79830,TAP,IN SERVICE,BREWSTER,30.389502,-103.524778,3,69,69,N,N
249,305386,TAP305386,CLAUENE,TX,79336,TAP,IN SERVICE,HOCKLEY,33.509035,-102.349166,3,115,115,N,N
250,305387,TAP305387,DALHART,TX,79022,TAP,IN SERVICE,DALLAM,36.079686,-102.504925,3,115,115,N,N
251,305390,TEXAS FARMS TAP,FARNSWORTH,TX,79070,TAP,IN SERVICE,OCHILTREE,36.339922,-100.928007,3,115,115,N,N
3383,300107,CALIENTE,HOMESTEAD MEADOWS,TX,79938,SUBSTATION,IN SERVICE,EL PASO,31.826092,-106.250549,7,345,115,N,Y
253,305400,TAP305400,LEVELLAND,TX,79336,TAP,IN SERVICE,HOCKLEY,33.591477,-102.348326,3,-999999,-999999,N,N
4534,307548,CALMONT,FORT WORTH,TX,76116,SUBSTATION,IN SERVICE,TARRANT,32.736149,-97.449721,8,138,13.8,N,N
1929,300204,CALUMET,DALLAS,TX,75211,SUBSTATION,IN SERVICE,DALLAS,32.742145,-96.894541,3,138,13.8,N,N
256,305409,TAP305409,WICHITA FALLS,TX,76305,TAP,IN SERVICE,WICHITA,33.956205,-98.509207,3,-999999,-999999,N,N
257,305411,TAP305411,AMARILLO,TX,79118,TAP,IN SERVICE,RANDALL,35.135005,-101.865876,3,115,115,N,N
2025,300473,CAMERON,AUSTIN,TX,78753,SUBSTATION,IN SERVICE,TRAVIS,30.339575,-97.68644,2,138,69,N,N
2137,300871,CAMERON,SATSUMA,TX,77095,SUBSTATION,IN SERVICE,HARRIS,29.918668,-95.649992,4,138,69,N,N
260,305416,TAP305416,TULIA,TX,79088,TAP,IN SERVICE,SWISHER,34.538057,-101.830463,3,115,115,N,N
814,304219,CAMP WISDOM RD,DALLAS,TX,75241,SUBSTATION,IN SERVICE,DALLAS,32.661782,-96.815602,2,138,69,N,N
1427,303148,CAMPBELL,HOUSTON,TX,77080,SUBSTATION,IN SERVICE,HARRIS,29.818406,-95.524835,2,138,69,N,N
2034,300598,CANEY CREEK,WILLIS,TX,77378,SUBSTATION,NOT AVAILABLE,MONTGOMERY,30.4303,-95.438506,0,138,69,Y,Y
2523,306104,CANYON,SAN MARCOS,TX,78666,SUBSTATION,IN SERVICE,HAYS,29.911483,-97.900096,3,138,69,Y,Y
265,305428,TAP305428,HULL,TX,77564,TAP,IN SERVICE,LIBERTY,30.143441,-94.643086,3,69,69,N,N
266,305430,RB HOGUE TAP,CHAMBERLIN,TX,79018,TAP,IN SERVICE,HARTLEY,36.026606,-102.370452,3,69,69,N,N
947,304608,CANYON DAM,CANYON LAKE,TX,78133,SUBSTATION,IN SERVICE,COMAL,29.870522,-98.194966,4,138,69,N,N
523,303419,CAPITOL CEMENT,SAN ANTONIO,TX,78217,SUBSTATION,IN SERVICE,BEXAR,29.548122,-98.419857,1,138,69,Y,Y
269,305434,TAP305434,CHILLICOTHE,TX,79225,TAP,IN SERVICE,HARDEMAN,34.248131,-99.509894,3,69,69,N,N
270,305435,TAP305435,AZLE,TX,76020,TAP,IN SERVICE,PARKER,32.916877,-97.546396,3,69,69,Y,Y
2811,306931,CAPOTE,SEGUIN,TX,78155,SUBSTATION,IN SERVICE,GUADALUPE,29.568369,-97.878254,4,138,69,N,N
3916,309929,CARANCAHUA,PORT ALTO,TX,77971,SUBSTATION,IN SERVICE,JACKSON,28.744685,-96.421643,2,138,69,N,N
2547,306177,CARDIFF,PASADENA,TX,77505,SUBSTATION,IN SERVICE,HARRIS,29.653457,-95.154465,2,138,69,N,N
4031,310257,CARDINAL LANE,AUSTIN,TX,78704,SUBSTATION,IN SERVICE,TRAVIS,30.233762,-97.768784,2,138,69,N,N
4986,308770,CARROL STREET PARK 138KV,BEAUMONT,TX,77701,SUBSTATION,IN SERVICE,JEFFERSON,30.066614,-94.0783,1,138,69,N,N
557,303498,CARROLLTON COUNTRY CLUB,CARROLLTON,TX,75006,SUBSTATION,IN SERVICE,DALLAS,32.959329,-96.869082,1,138,13.8,N,N
277,305455,TAP305455,MARSHALL,TX,75672,TAP,IN SERVICE,HARRISON,32.449777,-94.27151,3,-999999,-999999,N,N
278,305456,TAP305456,NIXON,TX,78140,TAP,IN SERVICE,GONZALES,29.352227,-97.66599,3,69,69,N,N
279,305458,TAP305458,SAN ANGELO,TX,76903,TAP,IN SERVICE,TOM GREEN,31.482391,-100.465485,3,69,69,N,N
280,305459,TAP305459,WEST,TX,76691,TAP,IN SERVICE,MCLENNAN,31.742084,-97.099862,3,69,69,Y,Y
281,305460,TAP305460,PETERSBURG,TX,79250,TAP,IN SERVICE,HALE,33.876192,-101.69533,3,115,115,N,N
282,305462,TAP305462,ORANGE,TX,77630,TAP,IN SERVICE,ORANGE,30.047487,-93.772891,3,115,115,Y,Y
283,305466,TAP305466,AMARILLO,TX,79101,TAP,IN SERVICE,POTTER,35.20186,-101.834924,1,115,115,Y,Y
4962,308720,CARROLLTON FRANKFORD,CARROLLTON,TX,75007,SUBSTATION,IN SERVICE,DENTON,32.998652,-96.93052,2,345,13.8,Y,Y
2721,306666,CARROLLTON-JOSEY LANE,CARROLLTON,TX,75006,SUBSTATION,IN SERVICE,DALLAS,32.977437,-96.889054,4,138,13.8,Y,Y
286,305491,TAP305491,FLUVANNA,TX,79517,TAP,NOT AVAILABLE,BORDEN,32.933821,-101.190758,3,-999999,-999999,N,N
287,305494,TAP305494,LUBBOCK,TX,79407,TAP,NOT AVAILABLE,LUBBOCK,33.563486,-101.974323,3,-999999,-999999,N,N
288,305497,UNKNOWN305497,SONORA,TX,76950,SUBSTATION,IN SERVICE,SUTTON,30.630347,-100.819742,1,69,-999999,Y,N
1945,300254,CARROLLTON-TARPLEY ROAD,CARROLLTON,TX,75006,SUBSTATION,IN SERVICE,DALLAS,32.982079,-96.850643,4,138,13.8,N,N
2818,306953,CARROLLTON-UPFIELD,CARROLLTON,TX,75006,SUBSTATION,IN SERVICE,DALLAS,32.950418,-96.912754,3,138,13.8,N,N
873,304376,CARSON CREEK,AUSTIN,TX,78744,SUBSTATION,IN SERVICE,TRAVIS,30.203438,-97.687138,2,138,69,N,N
4813,308293,CASTLE,GARLAND,TX,75040,SUBSTATION,IN SERVICE,DALLAS,32.921344,-96.614138,2,138,69,N,N
293,305509,UNKNOWN305509,AMARILLO,TX,79108,SUBSTATION,NOT AVAILABLE,POTTER,35.294716,-101.839438,0,69,-999999,Y,N
783,304133,CASTLE HILLS,CASTLE HILLS,TX,78213,SUBSTATION,IN SERVICE,BEXAR,29.538525,-98.52584,3,138,69,N,N
295,305515,UNKNOWN305515,WICHITA FALLS,TX,76305,SUBSTATION,NOT AVAILABLE,WICHITA,33.914867,-98.43838,1,69,-999999,Y,N
1334,302877,CASTROVILLE,CASTROVILLE,TX,78009,SUBSTATION,NOT AVAILABLE,MEDINA,29.376566,-98.886942,0,138,69,N,N
4883,308500,CASTROVILLE,LA COSTE,TX,78009,SUBSTATION,IN SERVICE,MEDINA,29.35877,-98.815907,3,138,69,N,N
298,305527,D,PULLMAN,TX,79108,SUBSTATION,IN SERVICE,POTTER,35.25044,-101.759245,3,115,69,Y,Y
2123,300831,CATERPILLAR,SEGUIN,TX,78155,SUBSTATION,IN SERVICE,GUADALUPE,29.579272,-97.997193,2,138,69,Y,Y
300,305534,TERRY CO,NEEDMORE,TX,79345,SUBSTATION,IN SERVICE,TERRY,33.304601,-102.327462,6,115,69,N,N
2800,306893,CAUTHORN,SONORA,TX,76950,SUBSTATION,IN SERVICE,SUTTON,30.304783,-100.674815,2,138,69,N,N
1417,303120,CAVERN,OYSTER CREEK,TX,77541,SUBSTATION,IN SERVICE,BRAZORIA,29.032384,-95.339047,2,345,69,N,N
303,305539,UNKNOWN305539,GARWOOD,TX,77442,SUBSTATION,IN SERVICE,COLORADO,29.514417,-96.465233,2,-999999,-999999,N,N
4892,308523,CEDAR BAYOU,BAYTOWN,TX,77521,SUBSTATION,IN SERVICE,HARRIS,29.757895,-94.950143,2,138,69,N,N
1143,302357,CEDAR BAYOU PLANT,BAYTOWN,TX,77523,SUBSTATION,IN SERVICE,CHAMBERS,29.748057,-94.924896,16,345,69,N,N
306,305546,UNKNOWN305546,ORE CITY,TX,75683,SUBSTATION,IN SERVICE,UPSHUR,32.844134,-94.72317,4,-999999,-999999,N,N
2986,307422,CEDAR CREST,DALLAS,TX,75203,SUBSTATION,IN SERVICE,DALLAS,32.721744,-96.80232,4,138,13.8,N,N
3640,309196,CEDAR CREST SW,DALLAS,TX,75216,SUBSTATION,IN SERVICE,DALLAS,32.721837,-96.804267,8,138,13.8,N,N
1966,300308,CEDAR HILL,CEDAR HILL,TX,75104,SUBSTATION,IN SERVICE,DALLAS,32.614957,-96.924582,3,138,69,Y,Y
552,303485,CEDAR HILL SW,DALLAS,TX,75236,SUBSTATION,IN SERVICE,DALLAS,32.665533,-96.96106,12,345,69,N,N
311,305557,CASTRO COUNTY,DIMMITT,TX,79027,SUBSTATION,IN SERVICE,CASTRO,34.515769,-102.424875,5,115,-999999,Y,N
4125,310523,CEDAR HILL SWITCHING,WOODLOCH,TX,77302,SUBSTATION,IN SERVICE,MONTGOMERY,30.251643,-95.43331,2,138,69,N,N
4766,308155,CEDAR TAP,DALLAS,TX,75216,TAP,IN SERVICE,DALLAS,32.719192,-96.793569,3,138,138,N,N
1861,300002,CEDAR VALLEY,BEAR CREEK,TX,78736,SUBSTATION,IN SERVICE,TRAVIS,30.227011,-97.952506,2,138,69,N,N
315,305572,UNKNOWN305572,LAMESA,TX,79331,SUBSTATION,NOT AVAILABLE,DAWSON,32.69304,-101.753992,0,-999999,-999999,N,N
1888,300080,CEMEX,DITTLINGER,TX,78132,SUBSTATION,IN SERVICE,COMAL,29.67502,-98.180809,2,138,69,Y,Y
939,304590,CENIZO,LAREDO,TX,78043,SUBSTATION,IN SERVICE,WEBB,27.327549,-99.411725,3,345,138,N,N
704,303888,CENTERPOINT,RENO,TX,76020,SUBSTATION,IN SERVICE,PARKER,32.935066,-97.548398,2,138,69,Y,Y
319,305585,UNKNOWN305585,KRESS,TX,79052,SUBSTATION,IN SERVICE,SWISHER,34.373242,-101.86879,2,-999999,-999999,N,N
2820,306955,CENTERVILLE,GARLAND,TX,75041,SUBSTATION,IN SERVICE,DALLAS,32.870902,-96.634572,2,138,69,N,N
2809,306928,CENTERVILLE RD,GARLAND,TX,75228,SUBSTATION,IN SERVICE,DALLAS,32.855005,-96.648494,8,138,69,N,N
3737,309481,CENTERVILLE SW,DALLAS,TX,75228,SUBSTATION,IN SERVICE,DALLAS,32.857505,-96.653249,9,345,69,N,N
2519,306096,CENTRAL AUSTIN,AUSTIN,TX,78751,SUBSTATION,IN SERVICE,TRAVIS,30.310724,-97.733911,2,138,69,N,N
3552,308949,CENTRAL BLUFF,BLACKWELL,TX,79506,SUBSTATION,IN SERVICE,NOLAN,32.116971,-100.154471,4,345,69,N,N
325,305603,UNKNOWN305603,PLAINVIEW,TX,79072,SUBSTATION,NOT AVAILABLE,HALE,34.204492,-101.700134,5,69,-999999,Y,N
42,304846,CHAMBERS,MONT BELVIEU,TX,77523,SUBSTATION,IN SERVICE,CHAMBERS,29.773955,-94.902688,3,345,69,N,N
4509,307489,CHANCELLOR ROW,DALLAS,TX,75247,SUBSTATION,IN SERVICE,DALLAS,32.814053,-96.881503,4,138,69,N,N
1160,302404,CHANNEL ENERGY CENTER,GALENA PARK,TX,77012,SUBSTATION,IN SERVICE,HARRIS,29.717804,-95.234385,1,345,69,Y,Y
2769,306809,CHANNELVIEW,CHANNELVIEW,TX,77530,SUBSTATION,IN SERVICE,HARRIS,29.775611,-95.150928,8,138,69,N,N
330,305620,UNKNOWN305620,GIRARD,TX,79518,SUBSTATION,NOT AVAILABLE,KENT,33.359804,-100.66477,1,-999999,-999999,N,N
4992,308780,CHANNELVIEW COGEN,SHELDON,TX,77049,SUBSTATION,IN SERVICE,HARRIS,29.836648,-95.123472,4,345,69,N,N
291,305505,CHAVANEAUX,SAN ANTONIO,TX,78221,SUBSTATION,IN SERVICE,BEXAR,29.334996,-98.510364,2,138,69,N,N
2845,307031,CHEEK,FANNETT,TX,77705,SUBSTATION,IN SERVICE,JEFFERSON,30.000867,-94.184326,3,138,69,Y,Y
1862,300003,CHEROKEE,TEXAS CITY,TX,77590,SUBSTATION,IN SERVICE,GALVESTON,29.367136,-94.915831,2,138,69,N,N
2403,301641,CHEYENE,KERMIT,TX,79745,SUBSTATION,NOT AVAILABLE,WINKLER,31.934884,-103.044448,1,138,69,Y,Y
2715,306651,CHIEF BRADY,GEORGETOWN,TX,78628,SUBSTATION,IN SERVICE,WILLIAMSON,30.591816,-97.695949,2,138,69,N,N
337,305637,UNKNOWN305637,ANDREWS,TX,79714,SUBSTATION,NOT AVAILABLE,ANDREWS,32.291711,-102.538356,1,69,-999999,Y,N
3857,309791,CHINA,CHINA,TX,77713,SUBSTATION,IN SERVICE,JEFFERSON,30.046933,-94.374138,4,230,69,N,N
370,305734,CHOCOLATE BAYOU,HOUSTON,TX,77048,SUBSTATION,IN SERVICE,HARRIS,29.627872,-95.352594,2,138,69,N,N
5082,308544,CHULIE,SAN ANTONIO,TX,78216,SUBSTATION,IN SERVICE,BEXAR,29.511311,-98.477094,2,138,138,N,Y
2422,301695,CIBOLO,CIBOLO,TX,78108,SUBSTATION,IN SERVICE,GUADALUPE,29.578187,-98.207727,4,138,69,N,N
342,305649,UNKNOWN305649,GOLDSMITH,TX,79741,SUBSTATION,IN SERVICE,ECTOR,31.988837,-102.577269,1,-999999,-999999,N,N
2859,307058,CIBOLO CREEK,BRACKEN,TX,78261,SUBSTATION,IN SERVICE,BEXAR,29.664873,-98.385227,2,138,69,N,N
344,305651,UNKNOWN305651,MONAHANS,TX,79756,SUBSTATION,NOT AVAILABLE,WARD,31.614436,-102.940502,0,69,-999999,Y,N
4879,308486,CICO,BOERNE,TX,78006,SUBSTATION,IN SERVICE,KENDALL,29.771151,-98.776081,3,138,69,N,N
3729,309458,CIRRUS WIND,O'DONNELL,TX,79351,SUBSTATION,IN SERVICE,LYNN,33.032952,-101.683599,2,230,13.8,N,N
4610,307734,CLEAR CROSSING,AVOCA,TX,79553,SUBSTATION,IN SERVICE,HASKELL,33.001277,-99.60549,7,345,13.8,N,N
781,304128,CLEAR LAKE,HOUSTON,TX,77058,SUBSTATION,IN SERVICE,HARRIS,29.578508,-95.09874,2,138,69,N,N
349,305662,UNKNOWN305662,WEINERT,TX,76388,SUBSTATION,IN SERVICE,HASKELL,33.290125,-99.606919,1,69,-999999,Y,N
1946,300256,CLEAR LAKE,HOUSTON,TX,77059,SUBSTATION,NOT AVAILABLE,HARRIS,29.608484,-95.126617,0,345,69,N,N
2649,306499,CLEAR LAKE POWER,TAYLOR LAKE VILLAGE,TX,77507,SUBSTATION,NOT AVAILABLE,HARRIS,29.625621,-95.06821,0,345,69,Y,Y
352,305672,UNKNOWN305672,DUBLIN,TX,76446,SUBSTATION,NOT AVAILABLE,ERATH,31.983506,-98.190233,1,69,-999999,Y,N
570,303541,CLEAR SPRINGS,CLEAR SPRINGS,TX,78155,SUBSTATION,IN SERVICE,GUADALUPE,29.651185,-98.017059,7,345,69,N,N
354,305674,BASTROP WEST,BASTROP,TX,78602,SUBSTATION,IN SERVICE,BASTROP,30.101695,-97.335166,2,69,-999999,N,N
2056,300673,CLEBURNE,CLEBURNE,TX,76031,SUBSTATION,IN SERVICE,JOHNSON,32.3541,-97.374877,3,138,69,N,N
626,303687,CLEVELAND,CLEVELAND,TX,77327,SUBSTATION,IN SERVICE,LIBERTY,30.329257,-95.086204,2,138,69,N,N
357,305686,UNKNOWN305686,SANDERSON,TX,78851,SUBSTATION,IN SERVICE,TERRELL,30.141946,-102.402865,1,-999999,-999999,N,N
1939,300233,CLINTON,HOUSTON,TX,77020,SUBSTATION,IN SERVICE,HARRIS,29.760955,-95.299674,1,138,69,N,N
4098,310425,CLINTON,HOUSTON,TX,77020,SUBSTATION,IN SERVICE,HARRIS,29.755541,-95.301166,2,138,69,N,N
360,305692,UNKNOWN305692,BROWNFIELD,TX,79316,NOT AVAILABLE,NOT AVAILABLE,TERRY,33.022033,-102.336498,3,-999999,-999999,N,N
361,305701,UNKNOWN305701,KINGSMILL,TX,79065,SUBSTATION,IN SERVICE,GRAY,35.576684,-101.042744,5,69,-999999,N,N
3749,309507,CLODINE,TOWN WEST,TX,77083,SUBSTATION,IN SERVICE,HARRIS,29.674798,-95.620769,5,138,69,N,N
4012,310192,CMC,MCQUEENEY,TX,78155,SUBSTATION,IN SERVICE,GUADALUPE,29.578564,-98.032431,3,138,69,N,N
1003,301943,COCKRELL HILL,DALLAS,TX,75236,SUBSTATION,IN SERVICE,DALLAS,32.704874,-96.892289,4,138,13.8,N,N
365,305721,KIRBY SWITCHING STATION,JERICHO,TX,79065,SUBSTATION,IN SERVICE,GRAY,35.255647,-100.93783,4,115,69,N,N
3057,301631,COFFEE PORT,BROWNSVILLE,TX,78521,SUBSTATION,IN SERVICE,CAMERON,25.938054,-97.426314,2,138,138,N,Y
367,305727,UNKNOWN305727,LUBBOCK,TX,79412,SUBSTATION,NOT AVAILABLE,LUBBOCK,33.536653,-101.847226,0,115,69,Y,Y
1330,302866,COLISEUM,SAN ANTONIO,TX,78202,SUBSTATION,IN SERVICE,BEXAR,29.432624,-98.444328,2,138,13.8,N,N
1495,303349,COLLEGE,SOUTH HOUSTON,TX,77587,SUBSTATION,IN SERVICE,HARRIS,29.659718,-95.244847,2,138,69,N,N
2522,306103,COLLEYVILLE,COLLEYVILLE,TX,76034,SUBSTATION,IN SERVICE,TARRANT,32.894518,-97.165322,2,138,69,N,N
371,305736,UNKNOWN305736,MOUNT PLEASANT,TX,75455,SUBSTATION,IN SERVICE,TITUS,33.264247,-95.000378,3,69,-999999,Y,N
569,303537,COLLIN,FRISCO,TX,75033,SUBSTATION,IN SERVICE,COLLIN,33.19896,-96.809985,3,345,69,N,N
373,305740,UNKNOWN305740,GRAND PRAIRIE,TX,75050,SUBSTATION,IN SERVICE,DALLAS,32.791481,-97.016801,1,-999999,-999999,N,N
2549,306182,COLLVILLE,DALLAS,TX,75235,SUBSTATION,IN SERVICE,DALLAS,32.835895,-96.836735,2,138,69,Y,Y
3874,309830,COLTON,CREEDMOOR,TX,78719,SUBSTATION,IN SERVICE,TRAVIS,30.139056,-97.679141,2,138,69,N,N
3617,309121,COMAL,NEW BRAUNFELS,TX,78130,SUBSTATION,IN SERVICE,COMAL,29.706863,-98.134966,4,138,69,N,N
3540,308906,COMANCHE,COMANCHE,TX,76442,SUBSTATION,IN SERVICE,COMANCHE,31.86896,-98.55329,5,345,69,N,N
1908,300138,COMANCHE PEAK,GLEN ROSE,TX,76043,SUBSTATION,IN SERVICE,SOMERVELL,32.297773,-97.789861,9,345,69,N,N
2041,300619,COMBINE (KCEC),COMBINE,TX,75159,SUBSTATION,NOT AVAILABLE,KAUFMAN,32.594019,-96.493781,2,138,69,Y,Y
1401,303053,COMFORT,COMFORT,TX,78013,SUBSTATION,IN SERVICE,KENDALL,29.977958,-98.90317,6,138,69,N,N
2829,306986,COMMANCHE SWITCHING,TEXAS CITY,TX,77590,SUBSTATION,IN SERVICE,GALVESTON,29.37326,-94.914862,2,138,69,N,N
4936,308651,COMMONS FORD,LOST CREEK,TX,78733,SUBSTATION,IN SERVICE,TRAVIS,30.315272,-97.85475,2,138,69,N,N
383,305761,UNKNOWN305761,BRECKENRIDGE,TX,76424,NOT AVAILABLE,NOT AVAILABLE,STEPHENS,32.774048,-98.901314,3,-999999,-999999,N,N
3628,309151,COMPTON ST,DALLAS,TX,75203,SUBSTATION,IN SERVICE,DALLAS,32.743952,-96.802616,4,138,13.8,N,N
4811,308288,CONAIR,CONROE,TX,77301,SUBSTATION,IN SERVICE,MONTGOMERY,30.337848,-95.447148,3,138,69,N,N
2023,300471,CONROE BULK,CONROE,TX,77301,SUBSTATION,IN SERVICE,MONTGOMERY,30.28902,-95.455252,5,138,69,N,N
